id,value,created_at,updated_at,organization
346,339,2016-06-02 20:44:33,2016-06-02 20:44:33,Siemens Industry Inc.
347,340,2016-06-02 20:44:33,2016-06-02 20:44:33,Kendall Square Research (KSR)
348,341,2016-06-02 20:44:33,2016-06-02 20:44:33,ORNL
349,342,2016-06-02 20:44:33,2016-06-02 20:44:33,"Network Innovations, Inc."
350,344,2016-06-02 20:44:33,2016-06-02 20:44:33,Compuware Corporation
351,345,2016-06-02 20:44:33,2016-06-02 20:44:33,Epson Research Center
352,346,2016-06-02 20:44:33,2016-06-02 20:44:33,Fibernet
353,347,2016-06-02 20:44:33,2020-05-23 01:08:41,Seagate Technology
354,348,2016-06-02 20:44:33,2016-06-02 20:44:33,American Express Company
355,349,2016-06-02 20:44:33,2016-06-02 20:44:33,Compu-Shack
356,350,2016-06-02 20:44:33,2016-06-02 20:44:33,"Parallan Computer, Inc."
357,351,2016-06-02 20:44:33,2016-06-02 20:44:33,Stratacom
358,352,2016-06-02 20:44:33,2016-06-02 20:44:33,"Open Networks Engineering, Inc."
359,353,2016-06-02 20:44:33,2016-06-02 20:44:33,ATM Forum
360,354,2016-06-02 20:44:33,2016-06-02 20:44:33,"SSD Management, Inc."
361,355,2016-06-02 20:44:33,2016-06-02 20:44:33,"Automated Network Management, Inc."
362,356,2016-06-02 20:44:33,2016-06-02 20:44:33,Magnalink Communications Corporation
363,357,2016-06-02 20:44:33,2016-06-02 20:44:33,Kasten Chase Applied Research
364,358,2016-06-02 20:44:33,2016-06-02 20:44:33,"Skyline Technology, Inc."
365,359,2016-06-02 20:44:33,2016-06-02 20:44:33,"Nu-Mega Technologies, Inc."
366,360,2016-06-02 20:44:33,2016-06-02 20:44:33,Morgan Stanley & Co. International PLC
367,361,2016-06-02 20:44:33,2016-06-02 20:44:33,Integrated Business Network
368,362,2016-06-02 20:44:33,2016-06-02 20:44:33,"L & N Technologies, Ltd."
369,363,2016-06-02 20:44:33,2016-06-02 20:44:33,"Cincinnati Bell Information Systems, Inc."
370,364,2016-06-02 20:44:33,2016-06-02 20:44:33,RAMA Technologies
371,365,2016-06-02 20:44:33,2016-06-02 20:44:33,MICROGNOSIS
372,366,2016-06-02 20:44:33,2016-06-02 20:44:33,Datapoint Corporation
373,367,2016-06-02 20:44:33,2016-06-02 20:44:33,RICOH Co. Ltd.
374,368,2016-06-02 20:44:33,2016-06-02 20:44:33,Axis Communications AB
375,369,2016-06-02 20:44:33,2016-06-02 20:44:33,Pacer Software
376,370,2016-06-02 20:44:33,2016-06-02 20:44:33,3COM/Axon
377,371,2016-06-02 20:44:33,2016-06-02 20:44:33,"Alebra Technologies, Inc."
378,372,2016-06-02 20:44:33,2016-06-02 20:44:33,GSI
379,373,2016-06-02 20:44:33,2016-06-02 20:44:33,"Tatung Co., Ltd."
380,374,2016-06-02 20:44:33,2016-06-02 20:44:33,DIS Research Ltd.
381,375,2016-06-02 20:44:33,2016-06-02 20:44:33,"Quotron Systems, Inc."
382,376,2016-06-02 20:44:33,2016-06-02 20:44:33,Dassault Electronique
383,377,2016-06-02 20:44:33,2016-06-02 20:44:33,"Corollary, Inc."
384,378,2016-06-02 20:44:33,2016-06-02 20:44:33,"SEEL, Ltd."
385,379,2016-06-02 20:44:33,2016-06-02 20:44:33,Lexcel
386,380,2016-06-02 20:44:33,2016-06-02 20:44:33,pier64
387,381,2016-06-02 20:44:33,2016-06-02 20:44:33,OST
388,382,2016-06-02 20:44:33,2016-06-02 20:44:33,Megadata Pty Ltd.
389,383,2016-06-02 20:44:33,2016-06-02 20:44:33,LLNL Livermore Computer Center
390,384,2016-06-02 20:44:33,2016-06-02 20:44:33,Dynatech Communications
391,385,2016-06-02 20:44:33,2016-06-02 20:44:33,Symplex Communications Corp.
392,386,2016-06-02 20:44:33,2016-06-02 20:44:33,Tribe Computer Works
393,387,2016-06-02 20:44:33,2016-06-02 20:44:33,"Taligent, Inc."
394,388,2016-06-02 20:44:33,2016-06-02 20:44:33,"Symbol Technologies, Inc."
395,389,2016-06-02 20:44:33,2016-06-02 20:44:33,Lancert
396,390,2016-06-02 20:44:33,2016-06-02 20:44:33,Alantec
397,391,2016-06-02 20:44:33,2016-06-02 20:44:33,Ridgeback Solutions
398,392,2016-06-02 20:44:33,2016-06-02 20:44:33,"Metrix, Inc."
399,393,2016-06-02 20:44:33,2016-06-02 20:44:33,Symantec Corporation
400,394,2016-06-02 20:44:33,2016-06-02 20:44:33,NRL Communication Systems Branch
401,395,2016-06-02 20:44:33,2016-06-02 20:44:33,I.D.E. Corporation
402,396,2016-06-02 20:44:33,2018-06-22 23:41:26,"Panasonic Corporation Eco Solutions Company (formerly 'Panasonic Electric Works Co., Ltd.')"
403,397,2016-06-02 20:44:33,2016-06-02 20:44:33,MegaPAC
404,398,2016-06-02 20:44:33,2016-06-02 20:44:33,Tyco Electronics
405,399,2016-06-02 20:44:33,2016-06-02 20:44:33,"Hitachi Computer Products (America), Inc."
406,400,2016-06-02 20:44:33,2016-06-02 20:44:33,METEO FRANCE
407,401,2016-06-02 20:44:33,2016-06-02 20:44:33,PRC Inc.
408,402,2016-06-02 20:44:33,2016-06-02 20:44:33,"Wal-Mart Stores, Inc."
409,403,2016-06-02 20:44:33,2016-06-02 20:44:33,"Nissin Electric Company, Ltd."
410,404,2016-06-02 20:44:33,2016-06-02 20:44:33,Distributed Support Information Standard
411,405,2016-06-02 20:44:33,2016-06-02 20:44:33,SMDS Interest Group (SIG)
412,406,2016-06-02 20:44:33,2016-06-02 20:44:33,SolCom Systems Ltd.
413,407,2016-06-02 20:44:33,2016-06-02 20:44:33,Bell Atlantic
414,408,2016-06-02 20:44:33,2016-06-02 20:44:33,Advanced Multiuser Technologies Corporation
415,409,2016-06-02 20:44:33,2016-06-02 20:44:33,Mitsubishi Electric Corporation
416,410,2016-06-02 20:44:33,2016-06-02 20:44:33,"C.O.L. Systems, Inc."
417,411,2016-06-02 20:44:33,2016-06-02 20:44:33,University of Auckland
418,412,2016-06-02 20:44:33,2016-06-02 20:44:33,Distributed Management Task Force (DMTF)
419,413,2016-06-02 20:44:33,2016-06-02 20:44:33,"Klever Computers, Inc.Tom Su"
420,414,2016-06-02 20:44:33,2016-06-02 20:44:33,Amdahl Corporation
421,415,2016-06-02 20:44:33,2016-06-02 20:44:33,"JTEC Pty, Ltd."
422,416,2016-06-02 20:44:33,2016-06-02 20:44:33,Matra Communcation
423,417,2016-06-02 20:44:33,2016-06-02 20:44:33,HAL Computer Systems
424,418,2016-06-02 20:44:33,2017-09-20 23:39:39,Lawrence Berkeley National Laboratory
425,419,2016-06-02 20:44:33,2016-06-02 20:44:33,Dale Computer Corporation
426,420,2016-06-02 20:44:33,2016-06-02 20:44:33,University of Tuebingen
427,421,2016-06-02 20:44:33,2016-06-02 20:44:33,Bytex Corporation
428,422,2016-06-02 20:44:33,2016-06-02 20:44:33,"Cogwheel, Inc."
429,423,2016-06-02 20:44:33,2016-06-02 20:44:33,Lanwan Technologies
430,424,2016-06-02 20:44:33,2016-06-02 20:44:33,Thomas-Conrad Corporation
431,425,2016-06-02 20:44:33,2016-06-02 20:44:33,TxPort
432,426,2016-06-02 20:44:33,2016-06-02 20:44:33,"Compex, Inc."
433,427,2016-06-02 20:44:33,2016-06-02 20:44:33,"Evergreen Systems, Inc."
434,428,2016-06-02 20:44:33,2016-06-02 20:44:33,"HNV, Inc."
435,429,2016-06-02 20:44:33,2016-06-02 20:44:33,UTStarcom Incorporated
436,430,2016-06-02 20:44:33,2016-06-02 20:44:33,Canada Post Corporation
437,431,2016-06-02 20:44:33,2016-06-02 20:44:33,"Open Systems Solutions, Inc."
438,432,2016-06-02 20:44:33,2016-06-02 20:44:33,Toronto Stock Exchange
439,433,2016-06-02 20:44:33,2016-06-02 20:44:33,Mamakos\TransSys Consulting
440,434,2016-06-02 20:44:33,2016-06-02 20:44:33,EICON
441,435,2016-06-02 20:44:33,2016-06-02 20:44:33,Jupiter Systems
442,436,2016-06-02 20:44:33,2016-06-02 20:44:33,SSTI
443,437,2016-06-02 20:44:33,2016-06-02 20:44:33,Grand Junction Networks
444,438,2016-06-02 20:44:33,2016-06-02 20:44:33,"Pegasus Solutions, Inc."
445,439,2016-06-02 20:44:33,2016-06-02 20:44:33,Edward D. Jones and Company
446,440,2016-06-02 20:44:33,2016-06-02 20:44:33,"Amnet, Inc."
447,441,2016-06-02 20:44:33,2016-06-02 20:44:33,Chase Research
448,442,2016-06-02 20:44:33,2016-06-02 20:44:33,BMC Software
449,443,2016-06-02 20:44:33,2016-06-02 20:44:33,"Gateway Communications, Inc."
450,444,2016-06-02 20:44:33,2016-06-02 20:44:33,Peregrine Systems
451,445,2016-06-02 20:44:33,2016-06-02 20:44:33,Daewoo Telecom
452,446,2016-06-02 20:44:33,2016-06-02 20:44:33,Norwegian Telecom Research
453,447,2016-06-02 20:44:33,2016-06-02 20:44:33,WilTel
454,448,2016-06-02 20:44:33,2016-06-02 20:44:33,Ericsson-Camtec
455,449,2016-06-02 20:44:33,2016-06-02 20:44:33,Codex
456,450,2016-06-02 20:44:33,2016-06-02 20:44:33,Basis
457,451,2016-06-02 20:44:33,2016-06-02 20:44:33,AGE Logic
458,452,2016-06-02 20:44:33,2016-06-02 20:44:33,INDE Electronics
459,453,2016-06-02 20:44:33,2016-06-02 20:44:33,Isode Limited
460,454,2016-06-02 20:44:33,2016-06-02 20:44:33,J.I. Case
461,455,2016-06-02 20:44:33,2016-06-02 20:44:33,Trillium
462,456,2016-06-02 20:44:33,2016-06-02 20:44:33,Bacchus Inc.
463,457,2016-06-02 20:44:33,2016-06-02 20:44:33,MCC
464,458,2016-06-02 20:44:33,2016-06-02 20:44:33,Stratus Computer
465,459,2016-06-02 20:44:34,2016-06-02 20:44:34,Quotron
466,460,2016-06-02 20:44:34,2016-06-02 20:44:34,Beame & Whiteside
467,461,2016-06-02 20:44:34,2016-06-02 20:44:34,Cellular Technical Services
468,462,2016-06-02 20:44:34,2016-06-02 20:44:34,"Shore Microsystems, Inc."
469,463,2016-06-02 20:44:34,2016-06-02 20:44:34,Telecommunications Techniques Corp.
470,464,2016-06-02 20:44:34,2016-06-02 20:44:34,DNPAP (Technical University Delft)
471,465,2016-06-02 20:44:34,2016-06-02 20:44:34,"Plexcom, Inc."
472,466,2016-06-02 20:44:34,2016-06-02 20:44:34,Tylink
473,467,2016-06-02 20:44:34,2016-06-02 20:44:34,Brookhaven Laboratory
474,468,2016-06-02 20:44:34,2016-06-02 20:44:34,Computer Communication Systems
475,469,2016-06-02 20:44:34,2016-06-02 20:44:34,Norand Corporation
476,470,2016-06-02 20:44:34,2016-06-02 20:44:34,MUX-LAP
477,471,2016-06-02 20:44:34,2016-06-02 20:44:34,"Premisys Communications, Inc"
478,472,2016-06-02 20:44:34,2016-06-02 20:44:34,Bell South Telecommunications
479,473,2016-06-02 20:44:34,2016-06-02 20:44:34,J. Stainsbury PLC
480,474,2016-06-02 20:44:34,2016-06-02 20:44:34,Manage Operations
481,475,2016-06-02 20:44:34,2016-06-02 20:44:34,Wandel and Goltermann Technologies
482,476,2016-06-02 20:44:34,2016-12-24 00:38:07,Vertiv (formerly 'Emerson Computer Power')
483,477,2016-06-02 20:44:34,2016-06-02 20:44:34,Network Software Associates
484,478,2016-06-02 20:44:34,2016-06-02 20:44:34,Procter and Gamble
485,479,2016-06-02 20:44:34,2016-06-02 20:44:34,Meridian Technology Corporation
486,480,2016-06-02 20:44:34,2016-06-02 20:44:34,"QMS, Inc."
487,481,2016-06-02 20:44:34,2016-06-02 20:44:34,Network ExpressTom Jarema
488,482,2016-06-02 20:44:34,2016-06-02 20:44:34,LANcity Corporation
489,483,2016-06-02 20:44:34,2016-06-02 20:44:34,"Dayna Communications, Inc."
490,484,2016-06-02 20:44:34,2016-06-02 20:44:34,kn-X Ltd.
491,485,2016-06-02 20:44:34,2016-06-02 20:44:34,"Sync Research, Inc."
492,486,2016-06-02 20:44:34,2016-06-02 20:44:34,PremNet
493,487,2016-06-02 20:44:34,2016-06-02 20:44:34,SIAC
494,488,2016-06-02 20:44:34,2016-06-02 20:44:34,New York Stock Exchange
495,489,2016-06-02 20:44:34,2016-06-02 20:44:34,American Stock Exchange
496,490,2016-06-02 20:44:34,2016-06-02 20:44:34,"FCR Software, Inc."
497,491,2016-06-02 20:44:34,2016-06-02 20:44:34,"National Medical Care, Inc."
498,492,2016-06-02 20:44:34,2016-06-02 20:44:34,DCS Dialog Communication Systems Aktiengesellschaft Berlin
499,493,2016-06-02 20:44:34,2016-06-02 20:44:34,NorTele
500,494,2016-06-02 20:44:34,2016-06-02 20:44:34,"Madge Networks, Inc."
501,495,2016-06-02 20:44:34,2016-06-02 20:44:34,Memotec Communications
502,496,2016-06-02 20:44:34,2016-06-02 20:44:34,ON
503,497,2016-06-02 20:44:34,2016-06-02 20:44:34,"Leap Technology, Inc."
504,498,2016-06-02 20:44:34,2016-06-02 20:44:34,"General DataComm, Inc."
505,499,2016-06-02 20:44:34,2016-06-02 20:44:34,"ACE Communications, Ltd."
506,500,2016-06-02 20:44:34,2016-06-02 20:44:34,ADP
507,501,2016-06-02 20:44:34,2017-05-23 23:30:46,European Agency of Digital Trust (formerly 'Programa SPRITEL')
508,502,2016-06-02 20:44:34,2016-06-02 20:44:34,Adacom
509,503,2016-06-02 20:44:34,2016-06-02 20:44:34,Metrodata Ltd
510,504,2016-06-02 20:44:34,2018-11-13 23:41:20,Ericsson AB - 4G5G (formerly 'Ellemtel Telecommunication Systems Laboratories')
511,505,2016-06-02 20:44:34,2016-06-02 20:44:34,Arizona Public Service
512,506,2016-06-02 20:44:34,2016-06-02 20:44:34,"NETWIZ, Ltd.,"
513,507,2016-06-02 20:44:34,2016-06-02 20:44:34,Science and Engineering Research Council (SERC)
514,508,2016-06-02 20:44:34,2016-06-02 20:44:34,508 Credit Suisse First Boston - Watcher
515,509,2016-06-02 20:44:34,2016-06-02 20:44:34,Hadax Electronics Inc.
516,510,2016-06-02 20:44:34,2016-06-02 20:44:34,VTKK
517,511,2016-06-02 20:44:34,2016-06-02 20:44:34,North Hills Israel Ltd.
518,512,2016-06-02 20:44:34,2016-06-02 20:44:34,TECSIEL
519,513,2016-06-02 20:44:34,2016-06-02 20:44:34,Bayerische Motoren Werke (BMW) AG
520,514,2016-06-02 20:44:34,2016-06-02 20:44:34,CNET Technologies
521,515,2016-06-02 20:44:34,2016-06-02 20:44:34,MCI
522,516,2016-06-02 20:44:34,2016-06-02 20:44:34,Human Engineering AG (HEAG)
523,517,2016-06-02 20:44:34,2016-06-02 20:44:34,FileNet Corporation
524,518,2016-06-02 20:44:34,2016-06-02 20:44:34,Kongsberg Gruppen ASA (formerly 'NFT-Ericsson')
525,519,2016-06-02 20:44:34,2016-06-02 20:44:34,Dun & Bradstreet
526,520,2016-06-02 20:44:34,2016-06-02 20:44:34,Intercomputer Communications
527,521,2016-06-02 20:44:34,2016-06-02 20:44:34,Defense Intelligence Agency
528,522,2016-06-02 20:44:34,2016-06-02 20:44:34,Telesystems SLW Inc.
529,523,2016-06-02 20:44:34,2016-06-02 20:44:34,APT Communications
530,524,2016-06-02 20:44:34,2016-06-02 20:44:34,Delta Airlines
531,525,2016-06-02 20:44:34,2016-06-02 20:44:34,California Microwave
532,526,2016-06-02 20:44:34,2016-06-02 20:44:34,Avid Technology Inc
533,527,2016-06-02 20:44:34,2016-06-02 20:44:34,Integro Advanced Computer Systems
534,528,2016-06-02 20:44:34,2016-06-02 20:44:34,RPTI
535,529,2016-06-02 20:44:34,2016-06-02 20:44:34,Ascend Communications Inc.
536,530,2016-06-02 20:44:34,2016-06-02 20:44:34,Eden Computer Systems Inc.
537,531,2016-06-02 20:44:34,2016-06-02 20:44:34,Kawasaki-Steel Corp
538,532,2016-06-02 20:44:34,2016-06-02 20:44:34,"Systems Management Infrasture, Barclays Bank PLC"
539,533,2016-06-02 20:44:34,2016-06-02 20:44:34,"B.U.G., Inc."
540,534,2016-06-02 20:44:34,2016-06-02 20:44:34,Eaton Corporation
541,535,2016-06-02 20:44:34,2016-06-02 20:44:34,Superconducting Supercollider Lab.
542,536,2016-06-02 20:44:34,2016-06-02 20:44:34,Triticom
543,537,2016-06-02 20:44:34,2016-06-02 20:44:34,Universal Instruments Corp.
544,538,2016-06-02 20:44:34,2016-06-02 20:44:34,"Information Resources, Inc."
545,539,2016-06-02 20:44:34,2017-07-03 23:30:53,Westell Inc. (formerly 'Kentrox')
546,540,2016-06-02 20:44:34,2016-06-02 20:44:34,Crypto AG
547,541,2016-06-02 20:44:34,2016-06-02 20:44:34,"Infinite Networks, Ltd."
548,542,2016-06-02 20:44:34,2016-06-02 20:44:34,"Tangram Enterprise Solutions, Inc."
549,543,2016-06-02 20:44:34,2016-06-02 20:44:34,"Alebra Technologies, Inc."
550,544,2016-06-02 20:44:34,2016-06-02 20:44:34,"Equinox Systems, Inc."
551,545,2016-06-02 20:44:34,2016-06-02 20:44:34,Hayes Microcomputer Products
552,546,2016-06-02 20:44:34,2016-06-02 20:44:34,Empire Technologies Inc.
553,547,2016-06-02 20:44:34,2016-06-02 20:44:34,"Glaxochem, Ltd."
554,548,2016-06-02 20:44:34,2016-06-02 20:44:34,"Software Professionals, Inc"
555,549,2016-06-02 20:44:34,2016-06-02 20:44:34,"Agent Technology, Inc."
556,550,2016-06-02 20:44:34,2016-06-02 20:44:34,Dornier GMBH
557,551,2016-06-02 20:44:34,2016-06-02 20:44:34,Telxon Corporation
558,552,2016-06-02 20:44:34,2016-06-02 20:44:34,Entergy Corporation
559,553,2016-06-02 20:44:34,2016-06-02 20:44:34,"GarrettCom, Inc (formerly 'Garrett Communications')"
560,554,2016-06-02 20:44:34,2016-06-02 20:44:34,"Agile Networks, Inc."
561,555,2016-06-02 20:44:34,2016-06-02 20:44:34,Larscom
562,556,2016-06-02 20:44:34,2016-06-02 20:44:34,Stock Equipment
563,557,2016-06-02 20:44:34,2016-06-02 20:44:34,ITT Corporation
564,558,2016-06-02 20:44:34,2016-06-02 20:44:34,"Universal Data Systems, Inc."
565,559,2016-06-02 20:44:34,2016-06-02 20:44:34,"Sonix Communications, Ltd."
566,560,2016-06-02 20:44:34,2016-06-02 20:44:34,"Paul Freeman Associates, Inc."
567,561,2016-06-02 20:44:34,2016-06-02 20:44:34,"John S. Barnes, Corp."
568,562,2016-06-02 20:44:34,2016-06-02 20:44:34,"Northern Telecom, Ltd."
569,563,2016-06-02 20:44:34,2016-06-02 20:44:34,CAP Debris
570,564,2016-06-02 20:44:34,2016-06-02 20:44:34,Telco Systems NAC
571,565,2016-06-02 20:44:34,2016-06-02 20:44:34,Tosco Refining Co
572,566,2016-06-02 20:44:34,2016-06-02 20:44:34,Russell Info Sys
573,567,2016-06-02 20:44:34,2016-06-02 20:44:34,University of Salford
574,568,2016-06-02 20:44:34,2016-06-02 20:44:34,NetQuest Corp.
575,569,2016-06-02 20:44:34,2016-06-02 20:44:34,Armon Networking Ltd.
576,570,2016-06-02 20:44:34,2016-06-02 20:44:34,IA Corporation
577,571,2016-06-02 20:44:34,2016-06-02 20:44:34,AU-System Communicaton AB
578,572,2016-06-02 20:44:34,2016-06-02 20:44:34,"GoldStar Information & Communications, Ltd."
579,573,2016-06-02 20:44:34,2016-06-02 20:44:34,SECTRA AB
580,574,2016-06-02 20:44:34,2016-06-02 20:44:34,ONEAC Corporation
581,575,2016-06-02 20:44:34,2016-06-02 20:44:34,Tree Technologies
582,576,2016-06-02 20:44:34,2017-12-19 23:41:20,General Dynamics Mission Systems
583,577,2016-06-02 20:44:34,2016-06-02 20:44:34,"Geneva Software, Inc."
584,578,2016-06-02 20:44:34,2016-06-02 20:44:34,"Interlink Computer Sciences, Inc."
585,579,2016-06-02 20:44:34,2016-06-02 20:44:34,"Bridge Information Systems, Inc."
586,580,2016-06-02 20:44:34,2016-06-02 20:44:34,Leeds and Northrup Australia (LNA) Nigel Cook
587,581,2016-06-02 20:44:34,2016-06-02 20:44:34,CSG Systems International (formerly 'Intec Telecom Systems')
588,582,2016-06-02 20:44:34,2016-06-02 20:44:34,"Newport Systems Solutions, Inc."
589,583,2016-06-02 20:44:34,2016-06-02 20:44:34,azel Corporation
590,584,2016-06-02 20:44:34,2016-06-02 20:44:34,ROBOTIKER
591,585,2016-06-02 20:44:34,2016-06-02 20:44:34,PeerLogic Inc.
592,586,2016-06-02 20:44:34,2016-06-02 20:44:34,Digital Transmittion Systems
593,587,2016-06-02 20:44:34,2016-06-02 20:44:34,Far Point Communications
594,588,2016-06-02 20:44:34,2016-06-02 20:44:34,Xircom
595,589,2016-06-02 20:44:34,2016-06-02 20:44:34,Mead Data Central
596,590,2016-06-02 20:44:34,2016-06-02 20:44:34,Royal Bank of Canada
597,591,2016-06-02 20:44:34,2016-06-02 20:44:34,"Advantis, Inc."
598,592,2016-06-02 20:44:34,2016-06-02 20:44:34,Chemical Banking Corp.
599,593,2016-06-02 20:44:34,2016-06-02 20:44:34,Eagle Technology
600,594,2016-06-02 20:44:34,2016-06-02 20:44:34,BT
601,595,2016-06-02 20:44:34,2016-06-02 20:44:34,Radix BV
602,596,2016-06-02 20:44:34,2016-06-02 20:44:34,TAINET Communication System Corp.
603,597,2016-06-02 20:44:34,2016-06-02 20:44:34,Comtek Services Inc.
604,598,2016-06-02 20:44:34,2016-06-02 20:44:34,Fair Isaac Corporation
605,599,2016-06-02 20:44:34,2016-06-02 20:44:34,AST Research Inc.
606,600,2016-06-02 20:44:34,2016-06-02 20:44:34,Soft*Star s.r.l. Ing. Enrico Badella
607,601,2016-06-02 20:44:34,2016-06-02 20:44:34,Bancomm
608,602,2016-06-02 20:44:34,2016-06-02 20:44:34,"Trusted Information Systems, Inc."
609,603,2016-06-02 20:44:34,2016-06-02 20:44:34,"Harris & Jeffries, Inc."
610,604,2016-06-02 20:44:34,2016-06-02 20:44:34,Axel Technology Corp.
611,605,2016-06-02 20:44:34,2016-06-02 20:44:34,NetTest Inc.
612,606,2016-06-02 20:44:34,2016-06-02 20:44:34,CAP debis
613,607,2016-06-02 20:44:34,2016-06-02 20:44:34,"Lachman Technology, Inc."
614,608,2016-06-02 20:44:34,2016-06-02 20:44:34,Galcom Networking Ltd.
615,609,2016-06-02 20:44:34,2016-06-02 20:44:34,BAZIS
616,610,2016-06-02 20:44:34,2016-06-02 20:44:34,SYNAPTEL
617,611,2016-06-02 20:44:34,2016-06-02 20:44:34,"Investment Management Services, Inc."
618,612,2016-06-02 20:44:34,2016-06-02 20:44:34,Taiwan Telecommunication Lab
619,613,2016-06-02 20:44:34,2016-06-02 20:44:34,Anagram Corporation
620,614,2016-06-02 20:44:34,2016-06-02 20:44:34,Univel
621,615,2016-06-02 20:44:34,2016-06-02 20:44:34,"University of California, San Diego"
622,616,2016-06-02 20:44:34,2016-06-02 20:44:34,CompuServe
623,617,2016-06-02 20:44:34,2016-06-02 20:44:34,Telstra - OTC Australia
624,618,2016-06-02 20:44:34,2016-06-02 20:44:34,Westinghouse Electric Corp.
625,619,2016-06-02 20:44:34,2016-06-02 20:44:34,DGA Ltd.
626,620,2016-06-02 20:44:35,2016-06-02 20:44:35,Elegant Communications Inc.
627,621,2016-06-02 20:44:35,2016-06-02 20:44:35,Experdata
628,622,2016-06-02 20:44:35,2016-06-02 20:44:35,Unisource Business Networks Sweden AB
629,623,2016-06-02 20:44:35,2016-06-02 20:44:35,"Molex, Inc."
630,624,2016-06-02 20:44:35,2016-06-02 20:44:35,Quay Financial Software
631,625,2016-06-02 20:44:35,2016-06-02 20:44:35,VMX Inc.
632,626,2016-06-02 20:44:35,2016-06-02 20:44:35,"Hypercom, Inc."
633,627,2016-06-02 20:44:35,2016-06-02 20:44:35,University of Guelph
634,628,2016-06-02 20:44:35,2016-06-02 20:44:35,DIaLOGIKa
635,629,2016-06-02 20:44:35,2016-06-02 20:44:35,NBASE Switch Communication
636,630,2016-06-02 20:44:35,2016-06-02 20:44:35,Anchor Datacomm B.V.
637,631,2016-06-02 20:44:35,2016-06-02 20:44:35,PACDATA
638,632,2016-06-02 20:44:35,2016-06-02 20:44:35,University of Colorado
639,633,2016-06-02 20:44:35,2016-06-02 20:44:35,Tricom Communications Limited
640,634,2016-06-02 20:44:35,2016-06-02 20:44:35,Santix Software GmbH
641,635,2016-06-02 20:44:35,2016-06-02 20:44:35,"Encore Networks, Inc."
642,636,2016-06-02 20:44:35,2016-06-02 20:44:35,Georgia Institute of Technology
643,637,2016-06-02 20:44:35,2019-04-10 23:44:13,Nokia (formerly 'Alcatel-Lucent')
644,638,2016-06-02 20:44:35,2016-06-02 20:44:35,GTECH
645,639,2016-06-02 20:44:35,2016-06-02 20:44:35,UNOCAL Corporation
646,640,2016-06-02 20:44:35,2016-06-02 20:44:35,First Pacific Network
647,641,2016-06-02 20:44:35,2016-06-02 20:44:35,Lexmark International
648,642,2016-06-02 20:44:35,2016-06-02 20:44:35,Qnix Computer
649,643,2016-06-02 20:44:35,2016-06-02 20:44:35,Jigsaw Software Concepts (Pty) Ltd.
650,644,2016-06-02 20:44:35,2016-06-02 20:44:35,Eastern Research Inc.
651,645,2016-06-02 20:44:35,2016-06-02 20:44:35,nsgdata.com Inc
652,646,2016-06-02 20:44:35,2016-06-02 20:44:35,"SEIKO Communication Systems, Inc."
